timestamp,open,high,low,close,volume
2020-03-27 09:00:00,348.62,349.3,348.55,349.07,4188151
2020-03-27 10:00:00,348.55,348.96,348.45,348.86,2599014
2020-03-27 11:00:00,348.94,348.98,348.6,348.8,2381267
2020-03-27 12:00:00,349.21,349.28,349.13,349.21,4774272
2020-03-27 13:00:00,350.05,350.17,349.58,349.91,2367202
2020-03-27 14:00:00,350.45,350.77,349.92,349.94,4962154
2020-03-27 15:00:00,350.04,350.1,349.63,349.82,4501017
2020-03-27 16:00:00,350.3,350.35,349.45,349.92,2454100
2020-03-27 17:00:00,350.35,350.47,350.1,350.32,1291849
2020-03-27 18:00:00,349.46,349.88,349.27,349.7,3353196
2020-03-27 19:00:00,348.63,348.68,348.49,348.65,1719874
2020-03-27 20:00:00,348.23,348.54,348.01,348.47,2886250
2020-03-27 21:00:00,348.43,348.87,347.74,347.96,4435699
2020-03-27 22:00:00,348.05,348.2,347.78,347.81,4539240
2020-03-27 23:00:00,347.99,348.22,347.65,347.84,1129400
2020-03-28 00:00:00,348.08,348.22,347.59,347.71,3622570
2020-03-28 01:00:00,347.93,348.58,347.84,348.54,3739112
2020-03-28 02:00:00,348.98,349.03,348.65,348.8,4941068
2020-03-28 03:00:00,348.66,349.05,348.49,349.05,4669768
2020-03-28 04:00:00,349.46,349.63,348.97,349.46,2269165
2020-03-28 05:00:00,348.9,349.3,348.88,348.99,3477967
2020-03-28 06:00:00,349.81,350.07,349.6,349.61,2454715
2020-03-28 07:00:00,349.74,350.06,349.51,349.67,3763888
2020-03-28 08:00:00,350.51,350.65,350.04,350.11,2923448
2020-03-28 09:00:00,349.49,349.68,349.21,349.67,2470510
2020-03-28 10:00:00,349.21,349.53,348.99,348.99,3440859
2020-03-28 11:00:00,349.55,349.69,349.24,349.5,3368795
2020-03-28 12:00:00,349.3,349.97,348.85,349.79,1168266
2020-03-28 13:00:00,349.17,349.56,348.66,349.44,1970987
2020-03-28 14:00:00,349.06,349.21,348.82,349.11,1271197
2020-03-28 15:00:00,350.1,350.26,349.53,349.77,3973322
2020-03-28 16:00:00,349.41,349.44,349.19,349.27,2882396
2020-03-28 17:00:00,349.85,350.52,349.82,350.2,1834289
2020-03-28 18:00:00,349.8,349.94,349.49,349.85,4653047
2020-03-28 19:00:00,350.87,351.17,350.14,350.26,3866424
2020-03-28 20:00:00,350.23,350.42,349.96,350.2,3708171
2020-03-28 21:00:00,350.5,350.85,350.38,350.6,1850631
2020-03-28 22:00:00,350.58,350.81,350.42,350.43,2430584
2020-03-28 23:00:00,350.68,350.75,350.15,350.45,3542004
2020-03-29 00:00:00,350.43,350.62,350.43,350.57,3597961
2020-03-29 01:00:00,350.32,350.42,349.93,350.17,1415862
2020-03-29 02:00:00,350.54,350.79,350.21,350.64,2819194
2020-03-29 03:00:00,350.7,350.77,350.29,350.48,4294498
2020-03-29 04:00:00,350.52,350.82,350.39,350.47,4384243
2020-03-29 05:00:00,350.21,350.27,349.99,350.07,4710755
2020-03-29 06:00:00,348.66,348.9,348.64,348.89,2398092
2020-03-29 07:00:00,348.65,349.08,348.45,348.89,4125305
2020-03-29 08:00:00,350.48,350.8,350.02,350.2,2479155
2020-03-29 09:00:00,350.67,350.81,350.63,350.69,3794202
2020-03-29 10:00:00,350.87,351.01,350.77,350.78,1884455
2020-03-29 11:00:00,350.66,350.85,350.63,350.75,2438977
2020-03-29 12:00:00,351.13,351.13,350.83,350.86,1338715
2020-03-29 13:00:00,351.05,351.36,350.62,351.24,1872929
2020-03-29 14:00:00,350.7,350.78,350.48,350.75,1726484
2020-03-29 15:00:00,351.64,351.96,351.32,351.4,4785029
2020-03-29 16:00:00,352.21,352.25,351.62,351.86,4890355
2020-03-29 17:00:00,352.16,352.42,351.88,352.32,1448315
2020-03-29 18:00:00,353.23,353.35,352.52,352.64,3683110
2020-03-29 19:00:00,352.84,353.1,352.73,352.75,1339801
2020-03-29 20:00:00,352.87,353.37,352.67,353.18,3706595
2020-03-29 21:00:00,353.69,353.95,353.54,353.58,2975655
2020-03-29 22:00:00,353.39,353.63,353.12,353.5,2387729
2020-03-29 23:00:00,353.45,353.58,353.25,353.32,2506749
2020-03-30 00:00:00,353.45,353.56,353.12,353.47,4559401
2020-03-30 01:00:00,354.36,354.55,354.19,354.34,4358579
2020-03-30 02:00:00,353.55,353.85,353.29,353.82,1926250
2020-03-30 03:00:00,353.49,353.73,352.74,353.19,2862054
2020-03-30 04:00:00,353.02,353.55,352.8,353.37,1371844
2020-03-30 05:00:00,353.16,353.64,353.1,353.5,4554009
2020-03-30 06:00:00,353.79,354.17,353.6,353.68,3056394
2020-03-30 07:00:00,354.39,354.61,353.89,353.91,3118321
2020-03-30 08:00:00,353.79,353.92,353.78,353.89,1840463
2020-03-30 09:00:00,354.95,355.18,354.5,354.74,3850258
2020-03-30 10:00:00,354.36,354.65,353.82,354.04,4933747
2020-03-30 11:00:00,353.97,354.11,353.68,353.72,4899844
2020-03-30 12:00:00,353.68,353.82,353.55,353.77,3176582
2020-03-30 13:00:00,352.72,353.22,352.46,353.05,1232450
2020-03-30 14:00:00,352.4,353.47,352.36,353.06,3622552
2020-03-30 15:00:00,353.91,354.27,353.77,353.99,2785737
2020-03-30 16:00:00,354.46,354.55,354.02,354.1,2868850
2020-03-30 17:00:00,353.98,354.5,353.86,354.32,4116484
2020-03-30 18:00:00,354.0,354.07,353.39,353.79,2856159
2020-03-30 19:00:00,353.3,353.61,353.06,353.58,1195580
2020-03-30 20:00:00,353.53,353.93,353.3,353.49,3236895
2020-03-30 21:00:00,353.65,353.9,353.35,353.43,4206276
2020-03-30 22:00:00,353.98,354.22,353.95,354.18,1888054
2020-03-30 23:00:00,354.61,354.63,354.54,354.55,4825322
2020-03-31 00:00:00,353.97,354.33,353.78,354.1,2740498
2020-03-31 01:00:00,354.53,354.78,354.32,354.32,2460619
2020-03-31 02:00:00,354.74,354.97,354.65,354.67,2134750
2020-03-31 03:00:00,355.36,355.41,355.14,355.34,2395152
2020-03-31 04:00:00,356.7,356.9,356.11,356.23,3499733
2020-03-31 05:00:00,356.02,356.22,355.68,355.82,4234362
2020-03-31 06:00:00,355.31,355.79,355.08,355.52,3730997
2020-03-31 07:00:00,354.96,355.38,354.8,354.99,2228083
2020-03-31 08:00:00,354.95,354.98,354.94,354.97,3544174
2020-03-31 09:00:00,355.33,355.54,355.06,355.31,2881585
2020-03-31 10:00:00,356.66,356.9,355.88,355.9,4753832
2020-03-31 11:00:00,356.07,356.33,355.94,355.96,3776021
2020-03-31 12:00:00,355.29,355.93,354.78,355.9,3440496
2020-03-31 13:00:00,355.91,356.08,355.63,356.08,1095543
2020-03-31 14:00:00,355.18,356.01,354.6,355.76,4873310
2020-03-31 15:00:00,356.81,356.98,356.74,356.9,2534650
2020-03-31 16:00:00,355.6,356.47,355.39,356.2,2187050
2020-03-31 17:00:00,356.13,356.51,355.75,356.39,4438405
2020-03-31 18:00:00,357.05,357.52,356.78,357.5,1787787
2020-03-31 19:00:00,357.72,357.8,357.58,357.61,1459946
2020-03-31 20:00:00,357.61,357.87,357.4,357.61,1558554
2020-03-31 21:00:00,357.63,357.69,357.32,357.53,3030160
2020-03-31 22:00:00,357.51,357.63,357.4,357.54,2280841
2020-03-31 23:00:00,357.91,358.39,357.81,358.33,4405164
2020-04-01 00:00:00,357.48,357.51,357.03,357.32,3679812
2020-04-01 01:00:00,358.77,358.93,357.77,358.19,1918019
2020-04-01 02:00:00,357.7,357.8,357.14,357.58,2495526
2020-04-01 03:00:00,357.42,357.92,357.19,357.55,1825998
2020-04-01 04:00:00,357.0,357.63,356.91,357.43,1713601
2020-04-01 05:00:00,357.55,358.01,357.54,357.83,4888560
2020-04-01 06:00:00,357.26,357.48,357.03,357.13,4473398
2020-04-01 07:00:00,357.78,357.79,357.36,357.46,3879799
2020-04-01 08:00:00,358.65,358.71,358.4,358.57,3096628
2020-04-01 09:00:00,358.23,358.33,357.88,357.99,2902215
2020-04-01 10:00:00,358.4,358.5,358.09,358.18,1032527
2020-04-01 11:00:00,358.1,358.18,357.66,357.95,4028927
2020-04-01 12:00:00,358.07,358.55,357.92,358.27,4570942
2020-04-01 13:00:00,358.43,358.43,358.13,358.37,4033811
2020-04-01 14:00:00,357.9,358.35,357.84,358.15,2348887
2020-04-01 15:00:00,358.5,358.69,358.37,358.5,4560186
2020-04-01 16:00:00,359.6,359.65,359.11,359.5,2379298
2020-04-01 17:00:00,360.01,360.06,359.49,359.5,3637110
2020-04-01 18:00:00,359.57,360.06,359.5,359.96,2573557
2020-04-01 19:00:00,359.56,359.59,359.36,359.42,1694480
2020-04-01 20:00:00,359.48,359.65,358.88,359.04,2160516
2020-04-01 21:00:00,359.6,359.69,359.13,359.38,4585997
2020-04-01 22:00:00,360.47,360.61,360.09,360.22,4152589
2020-04-01 23:00:00,360.67,360.9,360.23,360.5,2290989
2020-04-02 00:00:00,360.83,360.92,360.25,360.44,2187306
2020-04-02 01:00:00,360.21,360.66,360.07,360.54,3907963
2020-04-02 02:00:00,359.6,360.19,359.36,360.01,4878419
2020-04-02 03:00:00,360.41,360.45,360.4,360.42,3701772
2020-04-02 04:00:00,360.31,361.04,360.2,360.96,3907135
2020-04-02 05:00:00,361.2,361.46,360.73,360.83,1202805
2020-04-02 06:00:00,361.06,361.17,360.69,360.7,3331016
2020-04-02 07:00:00,360.8,361.19,360.6,360.93,1368883
2020-04-02 08:00:00,360.7,361.32,360.67,360.81,1757409
2020-04-02 09:00:00,360.86,360.95,360.7,360.88,3791115
2020-04-02 10:00:00,362.04,362.05,361.93,362.03,4920615
2020-04-02 11:00:00,362.04,362.23,361.83,362.0,4986767
2020-04-02 12:00:00,362.09,362.47,361.75,361.92,1324800
2020-04-02 13:00:00,361.65,361.74,361.56,361.7,4218575
2020-04-02 14:00:00,362.46,362.93,361.91,362.17,1744261
2020-04-02 15:00:00,362.32,362.57,362.08,362.18,4110099
2020-04-02 16:00:00,361.78,362.18,361.47,361.96,3460549
2020-04-02 17:00:00,363.12,363.17,362.71,362.72,3498850
2020-04-02 18:00:00,363.12,363.6,362.97,363.53,4348072
2020-04-02 19:00:00,363.3,363.81,362.92,363.33,1587250
2020-04-02 20:00:00,362.78,362.94,362.31,362.49,2482882
2020-04-02 21:00:00,362.88,363.21,362.69,363.1,3446612
2020-04-02 22:00:00,362.95,363.09,362.61,362.86,3180486
2020-04-02 23:00:00,363.51,363.58,363.22,363.35,1191821
2020-04-03 00:00:00,362.21,362.54,362.18,362.47,4268509
2020-04-03 01:00:00,362.99,363.16,362.82,363.01,4041421
2020-04-03 02:00:00,362.46,362.51,362.4,362.51,3267062
2020-04-03 03:00:00,362.81,363.08,362.57,362.97,1986968
2020-04-03 04:00:00,363.77,363.79,362.6,363.08,1317506
2020-04-03 05:00:00,362.47,363.0,362.36,362.7,4650948
2020-04-03 06:00:00,362.9,362.94,362.38,362.6,4501764
2020-04-03 07:00:00,362.92,363.26,362.84,363.04,1998258
2020-04-03 08:00:00,362.87,363.32,362.78,363.2,3735162
2020-04-03 09:00:00,363.62,363.65,363.55,363.59,3004713
2020-04-03 10:00:00,364.87,365.19,364.34,364.68,2188232
2020-04-03 11:00:00,364.27,364.43,363.91,363.99,2927676
2020-04-03 12:00:00,365.37,365.48,364.83,364.9,1456879
2020-04-03 13:00:00,365.94,366.22,364.9,365.05,3609128
2020-04-03 14:00:00,364.78,365.14,364.63,364.71,4648613
2020-04-03 15:00:00,363.94,364.38,363.86,364.14,3344996
2020-04-03 16:00:00,364.28,364.38,364.13,364.15,2326403
2020-04-03 17:00:00,364.63,364.86,364.42,364.71,1736147
2020-04-03 18:00:00,365.02,365.06,364.67,364.74,3581076
2020-04-03 19:00:00,365.21,365.89,365.02,365.6,4189169
2020-04-03 20:00:00,365.68,366.08,364.88,364.97,4418607
2020-04-03 21:00:00,365.32,365.42,365.06,365.07,2025559
2020-04-03 22:00:00,364.03,364.57,363.77,364.54,1447355
2020-04-03 23:00:00,364.61,364.84,364.51,364.82,2867462
2020-04-04 00:00:00,365.61,365.73,365.02,365.37,1437229
2020-04-04 01:00:00,365.61,365.86,365.17,365.26,1363645
2020-04-04 02:00:00,363.67,364.35,363.52,364.05,1950262
2020-04-04 03:00:00,364.47,364.69,364.0,364.25,4615024
2020-04-04 04:00:00,363.99,364.67,363.98,364.57,2896703
2020-04-04 05:00:00,364.85,365.11,364.65,364.87,1468359
2020-04-04 06:00:00,365.92,366.16,365.48,365.59,4273290
2020-04-04 07:00:00,364.99,365.18,364.89,365.16,4825136
2020-04-04 08:00:00,365.14,365.81,365.01,365.6,4713645
2020-04-04 09:00:00,366.34,366.36,366.13,366.29,1187848
2020-04-04 10:00:00,365.32,365.64,365.17,365.5,3769925
2020-04-04 11:00:00,365.95,366.12,365.54,365.76,2193511
2020-04-04 12:00:00,365.34,366.03,365.15,365.61,2639248
2020-04-04 13:00:00,365.44,365.7,365.28,365.67,1838581
2020-04-04 14:00:00,365.34,366.19,365.2,365.94,2545580
2020-04-04 15:00:00,365.85,365.88,365.61,365.8,1154256
2020-04-04 16:00:00,365.51,365.66,365.09,365.56,2811762
2020-04-04 17:00:00,365.32,365.72,365.11,365.68,3081793
2020-04-04 18:00:00,365.29,365.32,365.04,365.24,2354909
2020-04-04 19:00:00,365.1,365.14,364.49,364.79,4226527
2020-04-04 20:00:00,365.17,365.38,365.15,365.23,4597105
2020-04-04 21:00:00,364.84,365.09,364.6,364.76,1743651
2020-04-04 22:00:00,365.27,365.64,365.04,365.19,4245254
2020-04-04 23:00:00,365.16,365.57,365.11,365.52,2449723
2020-04-05 00:00:00,365.38,365.54,364.54,364.76,3057615
2020-04-05 01:00:00,364.38,364.62,364.14,364.52,3093138
2020-04-05 02:00:00,365.41,365.61,364.85,365.22,1371662
2020-04-05 03:00:00,365.06,365.22,364.75,364.83,2199542
2020-04-05 04:00:00,364.65,364.9,364.54,364.69,4439032
2020-04-05 05:00:00,365.21,365.33,364.63,365.03,1282061
2020-04-05 06:00:00,365.59,365.74,365.24,365.52,4066924
2020-04-05 07:00:00,365.07,365.54,365.04,365.49,3315699
2020-04-05 08:00:00,365.19,365.35,364.96,365.29,1752326
2020-04-05 09:00:00,365.92,366.58,365.9,366.1,3207918
2020-04-05 10:00:00,366.93,367.14,366.9,367.07,4917344
2020-04-05 11:00:00,367.27,367.83,367.11,367.66,4010943
2020-04-05 12:00:00,368.14,368.44,367.69,367.81,2503073
2020-04-05 13:00:00,367.98,368.04,367.33,367.5,1246167
2020-04-05 14:00:00,367.48,367.5,366.94,367.19,2441314
2020-04-05 15:00:00,367.93,368.37,367.24,367.55,4422399
2020-04-05 16:00:00,367.75,368.0,367.7,367.86,4179604
2020-04-05 17:00:00,368.47,368.72,367.95,368.66,1035671
2020-04-05 18:00:00,368.85,369.19,368.83,369.08,4010148
2020-04-05 19:00:00,368.62,368.82,368.08,368.43,4926479
2020-04-05 20:00:00,369.13,369.44,369.0,369.06,2391931
2020-04-05 21:00:00,368.63,368.79,368.6,368.66,3863824
2020-04-05 22:00:00,368.95,369.14,368.55,368.57,4528732
2020-04-05 23:00:00,368.91,369.1,368.7,368.79,1388369
2020-04-06 00:00:00,369.64,370.2,369.6,369.89,4632313
2020-04-06 01:00:00,371.34,371.61,371.28,371.54,2639471
2020-04-06 02:00:00,372.15,372.29,371.58,371.95,1323850
2020-04-06 03:00:00,372.27,372.55,371.88,371.96,3226562
2020-04-06 04:00:00,372.49,372.57,372.17,372.32,2997481
2020-04-06 05:00:00,373.44,373.62,372.65,372.87,4198097
2020-04-06 06:00:00,373.3,373.48,372.67,372.81,4793935
2020-04-06 07:00:00,373.94,374.04,373.39,373.8,4960104
2020-04-06 08:00:00,373.77,374.25,373.73,374.02,2801204
2020-04-06 09:00:00,373.97,374.51,373.97,374.37,3025920
2020-04-06 10:00:00,374.68,374.88,374.55,374.8,2568298
2020-04-06 11:00:00,375.34,375.35,375.06,375.11,1355754
2020-04-06 12:00:00,376.18,376.38,375.48,375.63,3810202
2020-04-06 13:00:00,375.55,375.69,375.29,375.42,1343532
2020-04-06 14:00:00,375.59,375.6,375.06,375.24,2379611
2020-04-06 15:00:00,374.72,374.85,374.71,374.79,3251751
2020-04-06 16:00:00,375.3,375.65,375.0,375.11,4395122
2020-04-06 17:00:00,375.85,376.11,375.57,375.6,2398298
2020-04-06 18:00:00,375.34,376.02,375.16,375.93,1851464
2020-04-06 19:00:00,376.74,377.18,376.6,376.87,3523512
2020-04-06 20:00:00,377.25,377.29,376.95,376.97,2002875
2020-04-06 21:00:00,377.48,377.89,376.83,377.4,1551333
2020-04-06 22:00:00,376.6,377.08,376.4,376.95,2860515
2020-04-06 23:00:00,376.13,377.15,375.85,376.86,4639099
2020-04-07 00:00:00,377.2,377.43,376.9,377.31,2499899
2020-04-07 01:00:00,377.81,377.87,377.71,377.83,1725736
2020-04-07 02:00:00,377.52,377.96,377.36,377.79,4156186
2020-04-07 03:00:00,377.89,377.97,377.69,377.85,2478712
2020-04-07 04:00:00,377.34,377.62,377.14,377.19,2856174
2020-04-07 05:00:00,377.31,377.32,376.87,377.11,1561265
2020-04-07 06:00:00,376.95,377.71,376.87,377.66,1333529
2020-04-07 07:00:00,377.65,378.25,377.64,378.05,3944245
2020-04-07 08:00:00,378.3,378.78,378.27,378.4,2620442
2020-04-07 09:00:00,378.69,378.71,378.29,378.52,1957507
2020-04-07 10:00:00,378.77,378.93,378.4,378.62,4618610
2020-04-07 11:00:00,378.54,378.86,378.26,378.39,4881017
2020-04-07 12:00:00,378.73,378.86,378.72,378.84,3115887
2020-04-07 13:00:00,379.06,379.21,378.98,379.15,1150501
2020-04-07 14:00:00,379.28,379.66,379.14,379.5,1830778
2020-04-07 15:00:00,379.57,379.6,379.12,379.34,3499659
2020-04-07 16:00:00,378.08,378.6,377.91,378.36,4713326
2020-04-07 17:00:00,379.26,379.6,378.72,379.01,1027534
2020-04-07 18:00:00,378.93,379.02,378.62,378.87,2332846
2020-04-07 19:00:00,378.52,378.59,378.38,378.54,3393711
2020-04-07 20:00:00,378.79,379.02,378.71,378.99,4001053
2020-04-07 21:00:00,378.48,378.98,378.46,378.89,1948941
2020-04-07 22:00:00,379.32,379.8,378.75,379.52,3338375
2020-04-07 23:00:00,379.83,379.96,379.74,379.93,2941368
2020-04-08 00:00:00,379.66,380.46,379.29,380.37,2762779
2020-04-08 01:00:00,379.73,379.89,379.49,379.79,3275320
2020-04-08 02:00:00,380.77,380.92,380.41,380.49,4128158
2020-04-08 03:00:00,380.89,381.01,380.68,380.72,2605633
2020-04-08 04:00:00,380.49,380.97,380.35,380.64,3711374
2020-04-08 05:00:00,380.82,381.07,380.77,380.81,4161788
2020-04-08 06:00:00,379.86,380.68,379.82,380.02,1644135
2020-04-08 07:00:00,380.37,380.6,380.2,380.33,2367722
2020-04-08 08:00:00,380.37,380.39,379.81,379.91,1455727
2020-04-08 09:00:00,379.63,379.77,379.31,379.34,1834247
2020-04-08 10:00:00,378.83,379.03,378.21,378.67,4160004
2020-04-08 11:00:00,379.18,379.52,378.89,379.33,2570803
2020-04-08 12:00:00,379.34,379.48,378.78,379.12,4754040
2020-04-08 13:00:00,379.48,380.21,379.41,379.98,2850879
2020-04-08 14:00:00,379.74,380.09,379.63,379.81,2275587
2020-04-08 15:00:00,379.24,379.44,378.72,379.06,4610635
2020-04-08 16:00:00,378.82,378.89,378.59,378.6,2122761
2020-04-08 17:00:00,379.52,379.53,379.12,379.32,2514819
2020-04-08 18:00:00,379.43,379.54,378.81,379.34,3495154
2020-04-08 19:00:00,379.11,379.18,378.73,379.17,3571849
2020-04-08 20:00:00,379.51,379.77,379.17,379.35,4416604
2020-04-08 21:00:00,379.41,379.8,379.31,379.7,2846363
2020-04-08 22:00:00,380.1,380.56,379.81,380.36,2197852
2020-04-08 23:00:00,381.2,381.33,381.01,381.18,1641362
2020-04-09 00:00:00,381.15,381.39,381.06,381.1,1036210
2020-04-09 01:00:00,379.99,380.68,379.92,380.54,2769066
2020-04-09 02:00:00,380.57,380.64,380.02,380.43,2108726
2020-04-09 03:00:00,380.89,381.03,380.4,380.66,2700095
2020-04-09 04:00:00,380.26,380.32,380.25,380.28,4469196
2020-04-09 05:00:00,380.61,380.62,379.49,379.9,3948596
2020-04-09 06:00:00,379.97,380.55,379.9,380.17,3203576
2020-04-09 07:00:00,380.14,380.62,379.87,380.25,1580705
2020-04-09 08:00:00,380.25,380.57,380.03,380.37,4945517
2020-04-09 09:00:00,380.06,380.3,380.01,380.09,2209363
2020-04-09 10:00:00,379.97,380.43,379.69,380.07,1311249
2020-04-09 11:00:00,379.29,379.85,378.87,379.71,1877626
2020-04-09 12:00:00,380.09,380.39,379.9,380.25,1719087
2020-04-09 13:00:00,380.84,380.99,380.8,380.87,3441591
2020-04-09 14:00:00,380.42,380.48,379.97,380.05,2676323
2020-04-09 15:00:00,380.35,380.69,379.59,379.68,3041344
2020-04-09 16:00:00,379.44,379.6,378.85,379.04,4038041
2020-04-09 17:00:00,378.58,378.9,378.35,378.81,2991042
2020-04-09 18:00:00,378.66,379.0,378.08,378.87,2762091
2020-04-09 19:00:00,378.2,378.58,378.14,378.24,4195062
2020-04-09 20:00:00,378.42,378.51,377.63,377.88,2173819
2020-04-09 21:00:00,377.43,377.7,377.17,377.48,3815362
2020-04-09 22:00:00,377.29,377.77,377.03,377.69,1587860
2020-04-09 23:00:00,377.67,378.24,377.56,377.82,3155966
2020-04-10 00:00:00,377.79,378.04,377.41,377.56,3465361
2020-04-10 01:00:00,377.95,378.1,377.62,377.75,4616414
2020-04-10 02:00:00,377.51,377.75,377.49,377.57,3025207
2020-04-10 03:00:00,377.74,378.09,377.4,377.54,3510051
2020-04-10 04:00:00,377.79,378.78,377.58,378.48,4447856
2020-04-10 05:00:00,379.28,379.43,379.07,379.25,2166123
2020-04-10 06:00:00,378.95,379.06,378.5,378.7,4675059
2020-04-10 07:00:00,378.96,379.35,378.96,379.21,1231198
2020-04-10 08:00:00,379.47,379.91,379.21,379.72,4259207
2020-04-10 09:00:00,378.68,379.28,378.58,379.24,2358680
2020-04-10 10:00:00,380.23,380.32,379.43,379.75,1723888
2020-04-10 11:00:00,380.4,380.64,380.24,380.62,1069933
2020-04-10 12:00:00,380.23,380.25,380.01,380.16,2340341
2020-04-10 13:00:00,379.98,380.17,379.78,379.8,3765523
2020-04-10 14:00:00,380.86,381.23,379.81,380.41,1617098
2020-04-10 15:00:00,380.6,380.94,380.58,380.65,1318055
2020-04-10 16:00:00,380.86,381.1,380.46,381.02,3688064
2020-04-10 17:00:00,381.34,381.42,381.24,381.29,3393556
2020-04-10 18:00:00,381.97,382.2,381.39,381.59,4391120
2020-04-10 19:00:00,380.97,381.3,380.77,381.02,1698739
2020-04-10 20:00:00,381.36,381.67,381.22,381.65,2423899
2020-04-10 21:00:00,381.87,382.44,381.83,382.33,3340433
2020-04-10 22:00:00,381.95,382.67,381.77,382.32,4085788
2020-04-10 23:00:00,382.65,382.67,382.37,382.4,2131849
2020-04-11 00:00:00,381.63,381.94,381.51,381.73,1542728
2020-04-11 01:00:00,381.9,382.16,381.75,382.09,3177185
2020-04-11 02:00:00,382.26,382.73,382.15,382.47,2770899
2020-04-11 03:00:00,382.57,382.64,381.95,382.54,4095262
2020-04-11 04:00:00,383.13,383.42,383.04,383.2,1852610
2020-04-11 05:00:00,383.06,383.16,382.99,383.14,4553920
2020-04-11 06:00:00,383.92,384.25,383.49,383.52,3773819
2020-04-11 07:00:00,383.57,383.78,383.09,383.11,2348448
2020-04-11 08:00:00,382.71,383.55,382.51,383.2,1187697
2020-04-11 09:00:00,383.31,383.62,383.16,383.21,2467015
2020-04-11 10:00:00,383.19,383.46,382.8,383.42,1672657
2020-04-11 11:00:00,383.26,383.39,383.15,383.34,3887453
2020-04-11 12:00:00,383.47,383.55,383.28,383.37,3725984
2020-04-11 13:00:00,383.82,383.9,383.67,383.89,4504021
2020-04-11 14:00:00,383.84,384.19,383.56,383.77,4489616
2020-04-11 15:00:00,383.27,383.28,383.06,383.06,3210281
2020-04-11 16:00:00,384.13,384.33,384.04,384.04,2815048
2020-04-11 17:00:00,384.64,384.99,384.52,384.83,4066133
2020-04-11 18:00:00,384.09,384.54,384.08,384.28,4679113
2020-04-11 19:00:00,384.3,384.76,384.17,384.73,2567221
2020-04-11 20:00:00,384.32,385.0,384.05,384.58,2606624
2020-04-11 21:00:00,385.4,385.5,384.67,384.81,3888175
2020-04-11 22:00:00,384.82,385.19,384.78,385.06,3739686
2020-04-11 23:00:00,384.68,385.07,384.64,385.04,1436546
2020-04-12 00:00:00,384.84,384.94,384.73,384.75,1599248
2020-04-12 01:00:00,384.47,384.66,384.47,384.5,3676744
2020-04-12 02:00:00,384.08,384.24,383.89,384.14,4769646
2020-04-12 03:00:00,384.25,384.54,383.45,383.83,2881895
2020-04-12 04:00:00,384.06,384.09,383.73,383.89,4697955
2020-04-12 05:00:00,383.48,383.9,383.45,383.64,4071634
2020-04-12 06:00:00,383.95,384.38,383.8,384.08,4437921
2020-04-12 07:00:00,384.77,385.36,384.61,384.92,2209345
2020-04-12 08:00:00,384.99,385.04,384.68,384.73,1692140
2020-04-12 09:00:00,384.86,385.04,384.48,384.95,2496538
2020-04-12 10:00:00,384.76,385.45,384.65,385.3,3305874
2020-04-12 11:00:00,385.62,385.7,385.59,385.64,3722464
2020-04-12 12:00:00,385.31,386.07,385.26,385.77,1753147
2020-04-12 13:00:00,386.9,387.03,386.16,386.25,2402943
2020-04-12 14:00:00,386.3,386.68,386.08,386.59,4753726
2020-04-12 15:00:00,386.02,386.35,385.9,386.07,3671001
2020-04-12 16:00:00,386.68,387.08,386.2,386.6,2918582
2020-04-12 17:00:00,387.06,387.2,386.96,387.15,4529838
2020-04-12 18:00:00,386.78,386.95,386.57,386.86,3069921
2020-04-12 19:00:00,387.11,387.17,386.92,386.98,1218814
2020-04-12 20:00:00,387.88,387.98,387.29,387.42,1677787
2020-04-12 21:00:00,387.65,387.74,387.2,387.42,1883919
2020-04-12 22:00:00,388.5,388.99,387.83,388.06,4069653
2020-04-12 23:00:00,389.02,389.36,388.95,389.34,1520283
2020-04-13 00:00:00,389.14,389.17,388.61,389.05,3364493
2020-04-13 01:00:00,388.5,388.6,388.44,388.46,3543109
2020-04-13 02:00:00,388.81,388.92,388.37,388.71,2830794
2020-04-13 03:00:00,389.58,389.73,388.93,389.17,2737773
2020-04-13 04:00:00,389.09,389.15,388.96,389.15,1374547
2020-04-13 05:00:00,389.86,390.3,389.6,389.98,1825251
2020-04-13 06:00:00,389.57,389.6,389.39,389.41,2722992
2020-04-13 07:00:00,389.32,390.23,389.21,389.86,4382799
2020-04-13 08:00:00,389.58,389.88,389.27,389.65,1923898
2020-04-13 09:00:00,390.57,390.75,390.52,390.61,4241413
2020-04-13 10:00:00,391.43,391.89,391.37,391.71,1168391
2020-04-13 11:00:00,391.74,391.88,391.15,391.43,4211004
2020-04-13 12:00:00,390.93,391.27,390.85,391.25,3704300
2020-04-13 13:00:00,391.74,391.98,391.51,391.78,3577657
2020-04-13 14:00:00,391.78,392.18,391.6,391.69,1071651
2020-04-13 15:00:00,392.17,392.23,391.65,391.76,3137647
2020-04-13 16:00:00,391.87,392.04,391.72,391.88,2891952
2020-04-13 17:00:00,391.3,391.52,390.83,391.02,3472707
2020-04-13 18:00:00,391.32,391.32,391.06,391.11,3948271
2020-04-13 19:00:00,390.9,391.04,390.57,390.87,1756321
2020-04-13 20:00:00,390.39,391.08,390.08,390.72,2206227
2020-04-13 21:00:00,391.11,391.66,390.93,391.54,3431959
2020-04-13 22:00:00,391.04,391.78,390.91,391.01,4650412
2020-04-13 23:00:00,391.36,391.62,391.27,391.52,4910338
